simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,38,850,0,81,1365,1487,1328,0.03529,0.50436,0.00018,0.01565,0.15137
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,37,855,0,74,1372,1488,1341,0.03806,0.50174,0.00015,0.01471,0.12795
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,36,152,0,83,1363,1473,1342,0.09758,0.52565,0.00113,0.04,0.13961
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,35,859,0,91,1355,1456,1327,0.03737,0.50261,0.00017,0.01474,0.12858
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,34,379,0,75,1371,1528,1313,0.06228,0.51534,0.00031,0.02492,0.12934
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,33,1155,0,83,1363,1525,1304,0.03114,0.49,0.00011,0.01036,0.09394
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,32,703,0,78,1368,1508,1323,0.03945,0.49983,0.00019,0.01298,0.09461
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,31,79,0,77,1369,1490,1353,0.14671,0.53958,0.00297,0.05783,0.12872
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,30,1291,0,86,1360,1470,1337,0.03045,0.49066,0.00013,0.01061,0.11416
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,29,310,0,57,1389,1518,1339,0.08997,0.52355,0.00164,0.02906,0.08766
