simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,200,1262,0,1578,2461,4166,3859,0.01015,0.38202,0.00032,0.01498,0.01463
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,199,269,0,1550,2489,4163,3862,0.01189,0.38951,0.00047,0.01693,0.00887
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,198,2803,0,1658,2381,4151,3830,0.00991,0.38257,0.00051,0.01519,0.01154
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,197,3,0,1608,2431,4141,3852,0.01065,0.38297,0.00044,0.01591,0.01218
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,196,3522,0,1584,2455,4130,3837,0.00941,0.37802,0.0003,0.01371,0.01422
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,195,2213,0,1510,2529,4173,3840,0.01213,0.39064,0.0005,0.01778,0.01105
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,194,3441,0,1579,2460,4198,3825,0.01164,0.38782,0.00057,0.01693,0.01203
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,193,3957,0,1564,2475,4179,3850,0.01114,0.38652,0.00034,0.01615,0.01313
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,192,3677,0,1586,2453,4171,3858,0.01362,0.39441,0.0005,0.01973,0.01077
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,191,350,0,1593,2446,4113,3858,0.01263,0.39276,0.00039,0.01851,0.00863
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,190,1126,0,1612,2427,4156,3867,0.00941,0.37866,0.0003,0.01384,0.01138
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,189,2382,0,1628,2411,4152,3829,0.0109,0.38413,0.00029,0.01548,0.01691
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,188,568,0,1619,2420,4169,3852,0.01015,0.38116,0.00023,0.01451,0.01463
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,187,3091,0,1606,2433,4175,3838,0.01065,0.38645,0.00029,0.01644,0.01661
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,186,2183,4038,0,1,0,1,0.01238,0.39018,0.00038,0.01785,0.0098
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,185,3145,0,1660,2379,4157,3864,0.0104,0.38213,0.00028,0.01495,0.01161
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,184,2819,0,1706,2333,4150,3869,0.01065,0.38344,0.00064,0.01515,0.00775
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,183,983,0,1551,2488,4134,3871,0.01486,0.39984,0.00073,0.02136,0.00791
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,182,1596,0,1525,2514,4140,3869,0.00768,0.36948,0.00028,0.01079,0.00645
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,181,2786,0,1557,2482,4133,3866,0.01238,0.39007,0.00048,0.01788,0.01551
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,180,3690,0,1603,2436,4188,3849,0.00916,0.37693,0.00029,0.01324,0.01952
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,179,511,0,1626,2413,4126,3843,0.01015,0.38199,0.00054,0.01471,0.00732
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,178,3967,0,1615,2424,4173,3864,0.01238,0.39166,0.00046,0.01833,0.01061
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,177,3528,0,1542,2497,4173,3850,0.01164,0.38887,0.00031,0.01709,0.01203
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,176,2261,0,1537,2502,4190,3845,0.0109,0.38421,0.00031,0.01609,0.01903
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,175,2319,0,1628,2411,4201,3842,0.00966,0.37767,0.00032,0.01348,0.0135
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,174,3899,0,1524,2515,4177,3844,0.01709,0.40677,0.00088,0.02418,0.01364
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,173,3940,0,1635,2404,4163,3850,0.00941,0.37714,0.00032,0.01329,0.00996
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,172,721,0,1504,2535,4171,3866,0.0109,0.38523,0.00034,0.01611,0.01374
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,171,1893,0,1601,2438,4134,3885,0.01065,0.38192,0.00056,0.0149,0.00554
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,170,2646,0,1577,2462,4117,3862,0.01263,0.39117,0.00043,0.01807,0.00706
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,169,3499,0,1581,2458,4143,3852,0.00867,0.37615,0.0003,0.01279,0.01176
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,168,1155,0,1526,2513,4165,3850,0.01213,0.38966,0.00077,0.01736,0.0085
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,167,1106,0,1608,2431,4157,3846,0.0104,0.38148,0.00048,0.01453,0.01278
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,166,10,0,1603,2436,4197,3846,0.01065,0.38366,0.00019,0.01533,0.00886
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,165,2818,0,1624,2415,4200,3843,0.01238,0.39113,0.00047,0.01811,0.01224
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,164,2549,0,1545,2494,4172,3837,0.00991,0.38087,0.00043,0.01458,0.0141
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,163,1083,0,1609,2430,4085,3850,0.01015,0.38019,0.00024,0.01438,0.01098
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,162,556,0,1591,2448,4139,3848,0.00966,0.37951,0.00038,0.01427,0.01484
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,161,2908,0,1601,2438,4165,3842,0.01015,0.38123,0.00038,0.01449,0.00976
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,160,1295,0,1532,2507,4149,3878,0.01015,0.38123,0.00035,0.01454,0.01341
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,159,3547,0,1551,2488,4184,3825,0.01337,0.39445,0.00047,0.0193,0.01118
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,158,598,0,1569,2470,4148,3855,0.01387,0.39573,0.00067,0.01958,0.00974
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,157,612,0,1505,2534,4170,3853,0.01238,0.38973,0.00033,0.01807,0.01061
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,156,906,0,1603,2436,4181,3868,0.01213,0.38913,0.00056,0.01743,0.01276
Ego-simples-002-Ego-erdos_renyi,200,57656.29851,erdos_renyi_gnp,4039,88122,0.01081,4,3,0.1,0.3,10,,43.63555,2.60635,155,1842,0,1582,2457,4090,3855,0.00743,0.36975,6e-05,0.01058,0.0092
